id;login;cabinet;dmaj;recordstatus;ddebut;dfin
3381;hurvois;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2614;hurvois;saintpierredescorps;2018-04-18 17:40:23;0;2018-04-18;
1012;hurvois;jouelestours;2017-05-03 11:18:22;0;2017-05-03;
3450;hvachon;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2420;hvachon;nuaille;2017-10-18 16:47:06;0;2017-10-18;
2422;hvachon;Charron;2017-10-18 16:49:59;0;2017-10-18;
432;hvalentin;castressidobre;2015-04-30 18:52:34;0;2015-01-14;
480;hvalentin;castresoult;2016-05-05 17:00:56;1;2015-01-14;2016-05-05
431;hvalentin;castresoult2;2016-05-05 16:55:22;1;2015-03-10;2016-05-05
3068;hvalentin;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
543;hvalentin;juery;2015-09-24 12:03:57;0;2015-10-08;
975;iarrambourg;montret;2017-04-03 15:07:00;0;2017-04-03;
810;iarrambourg;ferneyvoltaire;2017-05-23 15:18:02;1;2016-10-05;2017-05-23
3289;iarrambourg;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3266;ibarens;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2656;ibarens;roquefort;2018-05-30 17:17:27;0;2018-05-29;
972;ibarens;villeneuveleclerc;2017-03-27 20:09:57;0;2017-03-27;
758;ibarens;villeneuvesurlot;2016-08-24 17:22:18;0;2016-08-24;
69;ibeyney;Moirans;2015-04-30 18:52:34;0;2011-06-23;
70;ibeyney;voiron;2015-04-30 18:52:34;0;2015-02-10;
2910;ibeyney;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
801;ibilloux;charolles;2016-09-30 12:26:16;0;2016-09-30;
1030;ibilloux;paraylemonial;2017-05-18 15:14:24;0;2017-05-18;
3282;ibilloux;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
99;ibore;casteljaloux;2015-04-30 18:52:34;0;2015-02-09;
3065;ibore;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2982;iboudvillain;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
100;iboudvillain;chablis;2015-04-30 18:52:34;0;2015-01-22;
2934;icharlot;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1133;icharlot;sezannechampbenoist;2017-09-12 15:57:12;0;2017-09-12;
125;icharlot;sezanne;2015-04-30 18:52:34;0;2013-09-18;
126;icharlot;sezannebroyes;2015-04-30 18:52:34;0;2013-11-19;
740;ichauviere;jamme;2016-07-08 17:45:46;0;2016-07-08;
739;ichauviere;saintjamme;2018-03-30 09:58:55;1;2016-07-08;2018-03-30
2552;ichauviere;tennie;2018-02-28 12:20:44;0;2018-02-28;
3257;ichauviere;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3515;icocheteux;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2582;icocheteux;lachatrehelleodoc;2018-03-16 14:14:55;0;2018-03-16;
2545;icocheteux;lachatre;2018-02-09 16:48:08;0;2018-02-09;
2583;icocheteux;lachatrealmapro;2018-03-16 14:16:42;0;2018-03-16;
2987;icrozet;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
134;icrozet;stst;2017-01-11 16:41:24;1;2013-09-05;2017-01-11
2584;idabadie;etrechet;2018-03-16 14:28:13;0;2018-03-16;
3530;idabadie;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
146;idejean;bellenaves;2015-04-30 18:52:34;0;2012-12-18;
2912;idejean;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2419;idemaison;folelli;2017-10-18 16:01:27;0;2017-10-18;
2418;idemaison;sannicolao;2017-10-18 15:52:01;0;2017-10-18;
3449;idemaison;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2417;idemaison;valledicampoloro;2017-10-18 14:55:24;0;2017-10-18;
2791;igiboulot;brazeyenplaine;2018-08-29 18:22:04;0;2018-08-29;
3617;igiboulot;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2792;igiboulot;saintjeandelosne;2018-08-29 18:22:44;0;2018-08-29;
2882;igueguen;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
217;igueguen;msppybell;2018-09-24 18:46:05;1;2013-10-14;2018-09-24
2441;iguyot;echirollesetatsgeneraux;2017-11-16 09:54:13;0;2017-11-16;
3454;iguyot;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3207;imadi;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3123;ipandolfo;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
464;ipandolfo;vinay;2015-05-18 10:00:23;0;2015-06-10;
2434;ipetot;lonslesaunierlafayette;2017-11-15 15:09:31;0;2017-11-15;
2433;ipetot;bletteransdemilune;2017-11-15 15:07:03;0;2017-11-15;
3455;ipetot;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2435;ipetot;lonslesauniermalpertuis;2017-11-15 15:10:33;0;2017-11-15;
1020;ipingat;villarddelans;2017-05-05 12:28:33;0;2017-05-05;
2730;ipingat;meaudre;2018-07-24 12:13:14;0;2018-07-24;
2730;ipingat;meaudre;2018-07-24 12:13:14;0;2018-07-24;
2730;ipingat;meaudre;2018-07-24 12:13:14;0;2018-07-24;
3018;ipingat;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2480;ipingat;fontaineisere;2018-01-04 17:23:34;0;2018-01-04;
384;ipingat;saintsauveur;2016-10-25 17:04:09;1;2014-05-01;2016-10-25
2446;irembliere;cubnezais;2017-11-22 11:42:43;0;2017-11-22;
2448;irembliere;cavignac;2017-11-22 11:46:42;0;2017-11-22;
3460;irembliere;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2445;irembliere;stsavin;2017-11-22 11:39:26;0;2017-11-22;
2466;irembliere;stsavincure;2017-12-12 11:11:41;0;2017-12-12;
2447;irembliere;laruscade;2017-11-22 11:44:06;0;2017-11-22;
2444;irembliere;stchristoly;2017-11-22 11:35:59;0;2017-11-22;
391;irevel;hillion;2015-04-30 18:52:34;0;2012-09-26;
931;irevel;alban;2017-02-03 19:39:01;0;2017-02-03;
390;irevel;brieuc1;2015-04-30 18:52:34;0;2012-09-24;
930;irevel;pleneuf;2017-02-03 19:35:24;0;2017-02-03;
2905;irevel;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3182;iseneclauze;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
583;iseneclauze;lecheylard;2015-12-11 08:08:47;0;2015-10-28;
430;ivaello;venissieuxferry;2016-12-20 15:42:59;1;2013-11-20;2016-12-20
2906;ivaello;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
429;ivaello;venissieuxcroizat;2015-04-30 18:52:34;0;2013-10-28;
3600;iveyrent;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2708;iveyrent;stnazaire;2018-07-04 18:41:55;0;2018-07-04;
949;iwoayehune;lyonfeuillat;2017-03-08 15:01:06;0;2017-03-08;
3349;iwoayehune;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
61;jbenchimol;parisdehaynin;2015-04-30 18:52:34;0;2015-02-07;
3078;jbenchimol;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2460;jchapuis;givry;2017-11-24 11:07:33;0;2017-11-24;
3470;jchapuis;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3505;jcharles;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2523;jcharles;huriel;2018-01-31 10:13:35;0;2018-01-31;
2489;jdelahaye;limpiville;2018-01-09 17:59:44;0;2018-01-09;
3486;jdelahaye;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
204;jfgaylaget;lacluse;2015-04-30 18:52:34;0;2014-11-20;
203;jfgaylaget;jougne;2018-08-27 15:38:29;1;2015-03-21;2018-08-27
589;jfgaylaget;frasne;2015-12-23 09:04:03;0;2015-12-23;
587;jfgaylaget;malbuisson;2015-12-23 08:56:40;0;2015-12-23;
1029;jfgaylaget;nozeroy;2017-09-07 16:52:25;1;2017-05-18;2017-09-07
481;jfgaylaget;gilley;2018-03-29 15:02:29;1;2015-06-08;2018-03-29
2994;jfgaylaget;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
574;jfgaylaget;oyeetpallet;2017-04-20 11:21:04;1;2015-12-02;2017-04-20
825;jfgaylaget;houtaud;2016-10-12 16:26:58;0;2016-10-12;
205;jfgaylaget;mouthe;2017-04-20 11:10:26;1;2014-11-18;2017-04-20
800;jfgaylaget;pontarlier;2016-09-27 18:06:01;0;2016-09-27;
2825;jgautier;Chatillon;2018-09-04 15:21:38;0;2018-09-04;
2932;jgautier;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
525;jgonnin;lecendre;2017-07-04 14:14:07;1;2015-11-02;2017-07-04
3152;jgonnin;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3236;jgourmelon;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
706;jgourmelon;stetiennevalleefr;2016-05-10 14:42:59;0;2016-05-10;
219;jgutierrez;belfort;2015-04-30 18:52:34;0;2015-04-15;
3124;jgutierrez;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
232;jhulot;bury;2015-04-30 18:52:34;0;2013-07-22;
2883;jhulot;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2997;jjouanny;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2999;jlambey;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
262;jlambey;bletterans;2018-04-09 16:37:32;1;2014-09-15;2018-04-09
278;jlecuziat;mutualiteniort;2015-04-30 18:52:34;0;2013-09-01;
280;jlecuziat;paquereau;2015-04-30 18:52:34;0;2013-09-01;
2885;jlecuziat;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
279;jlecuziat;niort;2018-04-10 12:56:49;1;2015-05-05;2018-04-10
844;jlemarie;nebian;2016-11-08 15:30:27;0;2016-11-08;
3305;jlemarie;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1059;jlemarie;aniane;2017-07-05 11:51:56;0;2017-07-05;
305;jlescurat;evaux;2015-04-30 18:52:34;0;2014-06-26;
304;jlescurat;chambonlepaud;2015-04-30 18:52:34;0;2015-04-14;
3002;jlescurat;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
303;jlescurat;chambon;2018-07-26 19:39:57;1;2015-04-03;2018-07-26
2822;jlfievre;Argenton;2018-09-04 10:49:19;0;2018-09-04;
3644;jlfievre;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
767;jmarmie;manciet;2016-08-30 09:04:29;0;2016-08-30;
766;jmarmie;nogaro;2018-04-10 13:23:23;1;2016-08-30;2018-04-10
3270;jmarmie;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2923;jmasse;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
325;jmasse;vermenton;2016-09-06 14:40:18;1;2013-02-02;2016-09-06
3458;jmbigot;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2464;jmbigot;gannat;2017-11-29 16:22:26;0;2017-11-29;
3052;jmontes;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3281;jmoriceau;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
798;jmoriceau;coueron;2016-09-27 17:32:07;0;2016-09-27;
2243;jmoriceau;moissanstabac2017;2017-10-11 11:40:37;0;2017-09-04;
1041;jnard;egletonsbordas;2017-06-14 17:37:14;0;2017-06-14;
559;jnard;egletons;2015-11-02 14:17:53;0;2015-11-17;
838;jnard;saintaugustin;2016-10-27 12:15:26;0;2016-10-27;
3174;jnard;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3524;jnicolle;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2563;jnicolle;laferte;2018-03-07 17:31:20;0;2018-03-07;
2722;jnicolle;stjeandebraye;2018-07-17 12:12:49;0;2018-07-17;
3126;jperlbarg;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2657;jreykerboua;noyarey;2018-06-04 09:39:14;0;2018-06-04;
3556;jreykerboua;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2658;jreykerboua;sassenageovalie;2018-06-04 09:45:41;0;2018-06-04;
866;jribotton;castresoult;2016-11-09 15:18:35;0;2016-11-09;
3319;jribotton;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
21;kabdou;Bouille;2015-04-30 18:52:34;0;2006-11-07;
2864;kabdou;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
23;kabdou;vrines;2018-04-10 18:02:15;1;2013-10-28;2018-04-10
20;kabdou;Argenton;2018-03-20 09:37:40;0;2018-03-20;
20;kabdou;Argenton;2018-03-20 09:37:40;0;2006-03-07;
22;kabdou;thouars;2015-04-30 18:52:34;0;2008-01-10;
586;kagriodos;Moirans;2016-09-29 12:18:24;1;2015-12-01;2016-09-29
710;kagriodos;voironmai;2016-05-26 17:46:17;0;2016-05-26;
585;kagriodos;voiron;2015-12-22 16:37:25;0;2015-12-01;
927;kagriodos;voironvvs;2017-01-25 11:32:31;0;2017-01-25;
3183;kagriodos;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
37;kandre;ambierle;2015-04-30 18:52:34;0;2015-02-10;
655;kandre;mably;2016-03-29 16:17:01;0;2018-07-26;
451;kandre;sainthaon;2015-05-07 14:23:24;0;2015-05-12;
3036;kandre;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
38;kandre;roanne;2017-10-02 11:21:34;1;2014-10-17;2017-10-02
2586;kbouzacbonnet;labastiderouairoux;2018-03-19 13:38:24;0;2018-03-19;
3531;kbouzacbonnet;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
149;kdesfours;millau;2015-04-30 18:52:34;0;2014-07-08;
2989;kdesfours;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3593;kdevries;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2710;kdevries;corbigny;2018-07-04 19:04:10;0;2018-07-04;
200;kgallien;oleron;2015-04-30 18:52:34;0;2014-10-01;
3075;kgallien;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
276;klaut;neuvelle;2016-12-09 11:05:19;1;2015-04-17;2016-12-09
3050;klaut;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2940;klefort;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
290;klefort;chatellerault;2015-04-30 18:52:34;0;2013-01-08;
3419;kpeberat;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2529;kpeberat;mezin;2018-02-01 17:46:57;0;2018-02-01;
1096;kpeberat;nerac;2017-08-30 16:00:10;0;2017-08-30;
2693;kpeberat;barbaste;2018-06-15 15:42:12;0;2018-06-15;
3275;krobert;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
793;krobert;plouezec;2016-09-23 10:25:52;0;2016-09-23;
775;krobert;paimpol;2016-09-06 17:03:55;0;2016-09-06;
2764;ktaieb;meudonlaforet;2018-08-29 12:59:35;0;2018-08-29;
3635;ktaieb;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2909;lakrim;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
26;lakrim;gannat;2018-03-15 13:57:56;1;2013-03-28;2018-03-15
3332;laumarechal;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
906;laumarechal;vendome;2017-01-11 21:28:03;0;2017-01-11;
755;lauplat;laugnac;2016-08-23 17:42:26;0;2016-08-23;
2546;lauplat;montpezat;2018-02-12 15:16:41;0;2018-02-12;
754;lauplat;prayssas;2016-08-23 17:40:00;0;2016-08-23;
3265;lauplat;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2475;lauplat;prayssas2;2017-12-13 20:05:17;0;2017-12-13;
2814;lauriach-xailly;augustins;2018-08-30 17:44:55;0;2018-08-30;
3094;lauriach-xailly;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2739;lauriach-xailly;thierville;2018-07-31 13:54:53;0;2018-07-31;
2801;lauriach-xailly;verdunaugustin;2018-09-27 14:36:21;1;2018-08-29;2018-09-27
52;lbasri;barbusse;2017-01-28 08:33:23;1;2015-04-03;2017-01-28
3085;lbasri;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3512;lberger-pousset;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2538;lberger-pousset;moneteau;2018-02-07 18:21:12;0;2018-02-07;
804;lbiteau;lesherbiersstetienne;2016-10-04 16:37:22;0;2016-10-04;
805;lbiteau;lesherbiersprisedeau;2016-10-04 16:41:50;0;2016-10-04;
3284;lbiteau;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2600;lboisseaudemellanville;joigny;2018-04-04 08:43:52;0;2018-04-04;
3536;lboisseaudemellanville;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
114;lbruneau;pontsuryonne;2015-04-30 18:52:34;0;2014-07-23;
2984;lbruneau;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
662;lburette;romainphilibert;2016-04-04 15:31:59;0;2016-04-04;
663;lburette;albanbernelin;2016-04-04 15:36:06;0;2016-04-04;
661;lburette;renaisonmathe;2016-04-04 14:34:32;0;2016-04-04;
3221;lburette;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
664;lburette;andrepolia;2016-04-04 15:40:16;0;2016-04-04;
851;lcauet;maurienne;2016-11-08 17:28:06;0;2016-11-08;
3310;lcauet;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3256;lcourtois;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
737;lcourtois;chenove;2016-07-04 10:58:46;0;2016-07-04;
3357;ldejongh;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
964;ldejongh;Ruelle;2017-03-10 15:38:16;0;2017-03-10;
2587;ldelaporte;legrandquevilly;2018-03-19 17:23:21;0;2018-03-19;
3532;ldelaporte;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3465;ldharcourt;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2452;ldharcourt;anse;2017-11-22 16:21:22;0;2017-11-22;
1056;ldousson;roumazieres;2017-06-29 10:10:18;0;2017-06-29;
2528;ldousson;confolens;2018-02-01 09:50:00;0;2018-02-01;
2569;ldousson;champagnemouton;2018-09-10 15:58:47;0;2018-03-08;
1057;ldousson;saintlaurent;2017-06-29 10:11:08;0;2017-06-29;
2569;ldousson;champagnemouton;2018-09-10 15:58:47;0;2018-09-10;
3402;ldousson;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3187;lgrand;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
597;lgrand;marcillat;2016-01-18 11:52:10;0;2016-01-18;
3387;lguerin;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1034;lguerin;challans;2017-05-30 09:52:02;0;2017-05-30;
3163;lhanany;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
571;lhanany;mureaux32;2018-04-10 12:46:28;1;2015-09-01;2018-04-10
572;lhanany;lesmureaux68;2018-04-10 10:48:26;1;2015-09-01;2018-04-10
2438;lhenin;revignysurornain;2017-11-15 16:24:51;0;2017-11-15;
3457;lhenin;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2747;lhervier;troyespasteur;2018-08-17 15:14:06;0;2018-08-17;
2497;lhervier;nogentponts;2018-01-15 15:46:07;0;2018-01-15;
230;lhervier;nogentponcelot;2015-04-30 18:52:34;0;2013-11-20;
231;lhervier;nogentstlaurent;2016-06-14 17:42:03;1;2014-01-07;2016-06-14
229;lhervier;nogentfosses;2015-04-30 18:52:34;0;2013-12-17;
2996;lhervier;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1060;lkosmalski;marquise;2017-07-12 12:52:53;0;2017-07-12;
3272;lkosmalski;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
770;lkosmalski;watten;2016-08-30 17:55:02;0;2016-08-30;
1061;lkosmalski;boulognesurmer;2018-07-09 10:43:49;1;2017-07-12;2018-07-09
3136;llagarde;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
261;llagarde;vouneuil;2015-04-30 18:52:34;0;2015-06-15;
3655;llamadon;gujanmestras;2018-10-05 17:39:27;0;2018-10-05;
3657;llamadon;latestedebuch3;2018-10-05 17:45:09;0;2018-10-05;
3654;llamadon;latestedebuch;2018-10-05 17:38:35;0;2018-10-05;
3656;llamadon;latestedebuch2;2018-10-05 17:42:57;0;2018-10-05;
562;lleguern;etrepagny;2015-11-02 15:27:12;0;2015-11-02;
3176;lleguern;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2734;lluneau;zTest;2018-07-25 16:00:08;0;2018-07-25;
3507;lluneau;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2734;lluneau;zTest;2018-07-25 16:00:08;0;2018-07-25;
2763;lmazoin;langoiran;2018-08-29 12:56:52;0;2018-08-29;
3626;lmazoin;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3115;lmoatty;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
339;lmoatty;gennevilliers;2018-01-26 16:29:08;1;2015-04-28;2018-01-26
348;lmuller;nogentfosses;2015-04-30 18:52:34;0;2014-02-12;
352;lmuller;romilly58;2015-04-30 18:52:34;0;2014-05-16;
2516;lmuller;nogentponts;2018-01-19 09:13:16;0;2018-01-19;
2960;lmuller;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
350;lmuller;nogentstlaurent;2016-06-14 17:42:08;1;2014-02-12;2016-06-14
349;lmuller;nogentponcelot;2015-04-30 18:52:34;0;2014-02-12;
2592;lmuller;troyespasteur;2018-03-28 15:30:09;0;2018-03-28;
351;lmuller;pont;2015-04-30 18:52:34;0;2014-06-03;
982;lmuller;trainel;2017-04-10 13:15:44;0;2017-04-10;
3429;lpledran;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1115;lpledran;lormont;2018-03-07 17:33:29;1;2017-09-01;2018-03-07
1114;lpledran;bordeauxroosevelt;2017-09-01 09:49:00;0;2017-09-01;
2813;lsaillard;rouenmarieernestine;2018-08-30 16:48:07;0;2018-08-30;
3597;lsaillard;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2812;lsaillard;bihorel;2018-08-30 16:43:49;0;2018-08-30;
1135;lsertillanges;villarddelanschabert;2018-07-30 13:20:21;1;2017-09-19;2018-07-30
3433;lsertillanges;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1129;lsertillanges;villarddelans;2017-09-11 11:49:35;0;2017-09-11;
2731;lsertillanges;meaudre;2018-07-24 12:13:30;0;2018-07-24;
412;lsiros;pouillylaforge;2015-04-30 18:52:34;0;2013-10-18;
2929;lsiros;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
622;lsiros;saulieu;2018-04-10 15:56:29;1;2013-08-10;2018-04-10
411;lsiros;pouillydegaulle;2015-04-30 18:52:34;0;2013-10-01;
413;lsiros;pouillyleningen;2015-04-30 18:52:34;0;2013-10-02;
3120;lterel;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
475;lterel;Gerardmer;2015-05-22 13:44:47;0;2015-05-05;
1127;lziegelbaum;stmartindheres;2017-09-07 09:38:44;0;2017-09-07;
2829;lziegelbaum;grenobleplacemistral;2018-09-05 10:34:49;0;2018-09-05;
3432;lziegelbaum;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
447;lzuliani;Docelles;2015-04-30 18:52:34;0;2013-05-20;
453;lzuliani;rambervillers2;2015-05-07 15:29:43;0;2014-12-04;
2908;lzuliani;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
448;lzuliani;Rambervillers;2015-04-30 18:52:34;0;2013-11-07;
2907;machweitz;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
445;machweitz;chateaudun;2015-04-30 18:52:34;0;2013-10-16;
883;maghazi;chateauduloir;2016-12-06 17:49:39;0;2016-12-06;
3322;maghazi;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
884;maghazi;chateauduloirdongeon;2018-05-14 16:57:16;1;2016-12-06;2018-05-14
897;malandry;besanconclemenceau;2016-12-30 16:13:30;0;2016-12-30;
3000;malandry;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
549;malandry;besanconbelfort;2015-10-13 14:23:55;0;2015-10-20;
2832;malandry;besanconstclaude;2018-09-07 19:59:27;0;2018-09-07;
263;malandry;marnay;2015-04-30 18:52:34;0;2014-09-01;
3273;malouge;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
771;malouge;montpelliermalb;2016-08-31 18:22:19;0;2016-08-31;
2759;mamontillot;bourgcardio;2018-08-27 18:04:37;0;2018-08-27;
774;mamontillot;amberieu;2017-11-14 15:56:09;1;2016-09-05;2017-11-14
345;mamontillot;bourgenbressesansevero;2016-11-22 17:34:04;1;2014-09-01;2016-11-22
2925;mamontillot;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2442;mamontillot;lent;2017-11-20 18:58:20;0;2017-11-20;
344;mamontillot;bourgenbresse;2015-04-30 18:52:34;0;2012-04-23;
3569;mandrieu;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2661;mandrieu;carbonne;2018-06-13 08:10:22;0;2018-06-13;
735;maref;villette;2017-05-11 16:19:18;1;2016-06-29;2017-05-11
3241;maref;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2745;maria Dutriat;Angoulemewaldeck;2018-08-16 09:19:32;0;2018-08-16;
48;mbaldran;collet;2015-04-30 18:52:34;0;2012-12-05;
2749;mbaldran;lagrandecombe;2018-08-20 17:58:38;0;2018-08-20;
923;mbaldran;florac;2017-01-24 16:54:38;0;2017-01-24;
2868;mbaldran;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
645;mbarlet;lyonbeauvisage;2016-03-07 10:30:25;0;2016-03-07;
3209;mbarlet;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
644;mbarlet;lyonarrachart;2016-03-07 10:29:43;0;2016-03-07;
914;mbarthes;mazametlouise;2017-01-18 18:20:30;0;2017-01-18;
913;mbarthes;mazamet;2017-01-18 18:18:55;0;2017-01-18;
3336;mbarthes;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
915;mbarthes;pontdelarn;2017-01-18 18:23:26;0;2017-01-18;
2440;mbeal;stnectaire;2017-11-15 17:55:59;0;2017-11-15;
3459;mbeal;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
3376;mbuvry;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
1002;mbuvry;echirolles;2017-04-19 16:27:21;0;2017-04-19;
3041;mcampergue;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
118;mcampergue;decazeville;2015-04-30 18:52:34;0;2014-11-12;
2511;mcapliez;louviersconstant;2018-01-18 14:17:58;0;2018-01-18;
2513;mcapliez;louvierstarabit;2018-01-18 14:27:58;0;2018-01-18;
2512;mcapliez;louviersjoffre;2018-01-18 14:22:37;0;2018-01-18;
3503;mcapliez;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
2867;mcarof;moissanstabac2018;2018-10-04 18:53:25;0;2018-10-04;
121;mcarof;Brioux;2015-04-30 18:52:34;0;2013-02-14;
747;mcayeux;augustins;2016-07-22 10:38:12;0;2016-07-22;
734;mcayeux;verdunaugustin;2018-05-11 15:22:33;1;2016-06-28;2018-05-11
